,parent_fen,child_fen,move,parent_score,child_score,difference
474,7k/1p6/p1p3R1/P1P1P3/1P1pp3/4r3/7K/8 b - - 1 49,7k/1p6/p1p3R1/P1P1P3/1P1pp3/8/4r2K/8 w - - 2 50,e3e2,0.60101,0.47162,0.12939000000000006
475,8/5Rp1/1p2r2k/2p1p1p1/2P1P2p/3P3P/2P3K1/8 w - - 12 37,8/1R4p1/1p2r2k/2p1p1p1/2P1P2p/3P3P/2P3K1/8 b - - 13 37,f7b7,-0.41028,-0.53966,0.12938000000000005
476,8/4Qnk1/5pp1/7p/2q1PN1P/5PP1/6K1/8 b - - 22 56,8/4Qnk1/5p2/6pp/2q1PN1P/5PP1/6K1/8 w - - 0 57,g6g5,-0.64506,-0.77442,0.12936000000000003
477,8/8/4p3/p1kp4/3b1PPP/PP1p1K2/8/3N4 w - - 0 37,8/8/4p3/p1kp3P/3b1PP1/PP1p1K2/8/3N4 b - - 0 37,h4h5,0.95154,0.82226,0.12928000000000006
479,8/1kP2R2/8/1K6/5P2/8/8/2r5 w - - 3 59,8/1kP2R2/8/1K3P2/8/8/8/2r5 b - - 0 59,f4f5,0.33739,0.20818,0.12921000000000002
478,8/2b1k2p/7R/1K1P2p1/4Pp2/5n1P/8/8 w - - 0 53,8/2b1k2p/2K4R/3P2p1/4Pp2/5n1P/8/8 b - - 1 53,b5c6,-0.11137,-0.24058,0.12921
480,1k5r/4n1R1/3bB3/2pP4/2p1Kp2/2B5/P4P2/8 b - - 2 35,1k6/4n1R1/3bB3/2pP4/2p1Kp2/2B5/P4P1r/8 w - - 3 36,h8h2,-0.47887,-0.34966,0.12921
481,6k1/4rp2/7p/1Q6/3P4/p4BPK/3qN2P/8 b - - 2 55,6k1/4rp2/7p/1Q6/3P4/p4BPK/4N2P/3q4 w - - 3 56,d2d1,0.49557,0.36637,0.12920000000000004
482,8/4r2p/3R1pk1/4p3/2pp4/3bPP2/1P1K1NPP/8 b - - 2 41,8/1r5p/3R1pk1/4p3/2pp4/3bPP2/1P1K1NPP/8 w - - 3 42,e7b7,0.03716,-0.09174,0.12890000000000001
483,4k3/1R1n4/2N2p1p/2b3p1/3p2P1/5KBP/5P2/4r3 w - - 2 49,4k3/3n4/2N2p1p/2b3p1/3p2P1/5KBP/1R3P2/4r3 b - - 3 49,b7b2,-0.62502,-0.75375,0.12873
484,r4r2/p4kpp/1pP1p3/2n5/2B5/P7/6PP/3RR1K1 w - - 2 26,r4r2/p4kpp/1pP1p3/2n5/P1B5/8/6PP/3RR1K1 b - - 0 26,a3a4,-0.36176,-0.49048,0.12872
485,6r1/2r5/4p3/3k1pN1/1P1PpRbP/4R1P1/1K6/8 b - - 0 57,6r1/1r6/4p3/3k1pN1/1P1PpRbP/4R1P1/1K6/8 w - - 1 58,c7b7,0.80766,0.67899,0.12867000000000006
486,r1b4k/p5pp/4Br2/1pBP4/8/8/P1P2PPP/5RK1 w - - 1 21,r1b4k/p3B1pp/4Br2/1p1P4/8/8/P1P2PPP/5RK1 b - - 2 21,c5e7,0.10461,-0.02402,0.12863
487,2r3k1/4np1p/3R2p1/ppN5/1P6/P3P2P/5PP1/5K2 w - - 0 40,2r3k1/4np1p/3R2p1/pp6/1P6/P2NP2P/5PP1/5K2 b - - 1 40,c5d3,0.84877,0.72041,0.12836000000000003
488,2n5/p1k4p/R2b2p1/3P4/8/1P2BK2/P1r2PPP/8 w - - 5 46,2n5/p1k4p/R2b2p1/3P4/1P6/4BK2/P1r2PPP/8 b - - 0 46,b3b4,-0.40438,-0.53274,0.12835999999999997
489,8/pp3k1p/2br2p1/2Rpn3/3N1N1P/4PP2/P5K1/8 w - - 1 48,8/pp3k1p/2br2p1/1NRpn3/5N1P/4PP2/P5K1/8 b - - 2 48,d4b5,-0.09236,-0.22068,0.12832
490,4N3/8/3k4/1Kp1p3/2P2p1p/4bP1P/6P1/8 b - - 1 65,4N3/8/4k3/1Kp1p3/2P2p1p/4bP1P/6P1/8 w - - 2 66,d6e6,-0.37435,-0.50266,0.12830999999999998
491,8/5k2/2r2p1p/p1p4P/P2pR1P1/1PpP1K2/2P5/8 w - - 8 53,8/5k2/2r2p1p/p1p4P/P2p1RP1/1PpP1K2/2P5/8 b - - 9 53,e4f4,-0.06438,0.06382,0.1282
492,8/1p6/1P4p1/6k1/3p4/3K4/2P5/8 b - - 1 45,8/1p6/1P4p1/8/3p1k2/3K4/2P5/8 w - - 2 46,g5f4,0.47551,0.6037,0.12819000000000003
493,1r5k/2p1Q1pp/P7/P1p3R1/3q4/5P2/4K3/8 w - - 3 41,1r5k/2p1Q1pp/P7/P1p5/3q4/5P2/4K1R1/8 b - - 4 41,g5g2,-0.80856,-0.93666,0.1281000000000001
494,8/3Nk3/1p2pp2/bB3p2/p2P3p/4KP2/1P4PP/3b4 w - - 16 51,8/3Nk3/1p2pp2/bB3p2/p2P1P1p/4K3/1P4PP/3b4 b - - 0 51,f3f4,-0.50214,-0.63009,0.12795
495,6k1/4b3/6b1/1p4p1/1P2P3/6P1/2rB2BP/1R4K1 w - - 5 40,6k1/4b3/6b1/1p4p1/1P2P3/6P1/2r3BP/1R2B1K1 b - - 6 40,d2e1,-0.73573,-0.86366,0.12793
496,8/1P6/2Kp4/4pk2/R7/8/8/1r6 b - - 2 65,8/1P6/2K5/3ppk2/R7/8/8/1r6 w - - 0 66,d6d5,-0.58785,-0.71569,0.12784000000000006
497,8/2K3pk/2B4p/5P2/1B6/2p5/3r4/8 b - - 0 57,8/2K3pk/2B4p/5P2/1B6/2pr4/8/8 w - - 1 58,d2d3,0.2493,0.3768,0.12750000000000003
498,8/5n2/8/5Pp1/1B4P1/3kp1K1/8/8 w - - 0 69,8/5n2/5P2/6p1/1B4P1/3kp1K1/8/8 b - - 0 69,f5f6,-0.34421,-0.47165,0.12744
499,6k1/2Q4p/6p1/2p2r2/1p2qB2/8/6PK/5R2 w - - 4 44,6k1/2Q4p/6p1/2p2r2/1p2qB2/5R2/6PK/8 b - - 5 44,f1f3,0.26723,0.13984,0.12739000000000003
500,8/3r1kp1/2q4p/1p2RP2/3p2Q1/1P4P1/P5KP/8 w - - 0 35,8/3r1kp1/2q4p/1p2RP2/3p2Q1/1P4PK/P6P/8 b - - 1 35,g2h3,0.24501,0.11762,0.12739
501,8/5qkp/3p2p1/p1n5/PpP3QP/1P4N1/6P1/6K1 w - - 0 34,8/5qkp/3p2p1/p1n5/PpP1N1QP/1P6/6P1/6K1 b - - 1 34,g3e4,-0.43416,-0.56154,0.12738000000000005
502,8/8/1kn5/3B3R/pp5P/3P2P1/Pr3PK1/8 b - - 5 38,8/8/1kn5/3B3R/pp5P/3P2P1/r4PK1/8 w - - 0 39,b2a2,-0.06998,-0.19733,0.12735000000000002
503,4k3/1RR1B2p/5p2/p5p1/4P3/7q/8/2K5 b - - 13 59,4k3/1RR1B2p/5p2/p5p1/4P3/4q3/8/2K5 w - - 14 60,h3e3,-0.85175,-0.72452,0.12722999999999995
504,8/8/6p1/1K3p2/2Q2P1q/8/1k6/8 w - - 2 85,8/8/2K3p1/5p2/2Q2P1q/8/1k6/8 b - - 3 85,b5c6,-0.43799,-0.56508,0.12709000000000004
505,2r1k3/3rq2p/P3p3/4Qp2/3p4/1Q1P3P/6PK/8 b - - 6 45,2r1k3/4q2p/P3p3/3rQp2/3p4/1Q1P3P/6PK/8 w - - 7 46,d7d5,-0.58284,-0.70991,0.12707000000000002
506,8/3p4/1p2p1k1/p3Pp1p/2PpqP2/PP4PP/3Q1K2/8 w - - 0 59,8/3p4/1p2p1k1/p3Pp1p/2PpqP2/PP4PP/4QK2/8 b - - 1 59,d2e2,-0.36519,-0.49224,0.12705
507,4b3/8/3Pp1p1/4Pp1p/BP3P1P/K1p1k3/8/8 w - - 2 70,4b3/8/3Pp1p1/4Pp1p/1P3P1P/KBp1k3/8/8 b - - 3 70,a4b3,-0.54763,-0.67464,0.12701000000000007
508,8/8/r5P1/8/2R4p/2P3k1/8/3K4 w - - 1 66,8/6P1/r7/8/2R4p/2P3k1/8/3K4 b - - 0 66,g6g7,-0.49441,-0.62133,0.12692000000000003
510,4k3/1b2b3/p2p2p1/B2Pp3/2N1P1Pp/2P2K1P/8/8 w - - 8 50,4k3/1b2b3/p2p2p1/3Pp3/1BN1P1Pp/2P2K1P/8/8 b - - 9 50,a5b4,0.68602,0.55919,0.12683
509,8/1R6/4P1p1/3k4/3p1P2/3n1P2/1pKB4/r7 b - - 8 58,8/1R6/4P1p1/3k4/3p1P2/3n1P2/2KB4/rq6 w - - 0 59,b2b1q,0.38131,0.25465,0.12666
519,8/6pk/6rp/p1Q5/2P5/7P/P3R2K/1q6 b - - 0 62,8/1q4pk/6rp/p1Q5/2P5/7P/P3R2K/8 w - - 1 63,b1b7,0.28901,0.16246,0.12655
511,8/Np6/3nk2p/P5p1/2p3P1/2P2K1P/8/8 w - - 3 45,8/Np6/3nk2p/P5p1/2p3P1/2P4P/5K2/8 b - - 4 45,f3f2,-0.64079,-0.76728,0.12649
512,8/5pkp/1P4p1/2pQ1r2/2Pp1q2/3P3K/1R4B1/8 b - - 17 45,8/5pkp/1P4p1/2pQ1r2/2Pp4/3Pq2K/1R4B1/8 w - - 18 46,f4e3,0.55244,0.42602,0.12642000000000003
513,8/5p2/1pk4B/p1bpPP2/8/1P1K4/P7/8 b - - 1 34,8/5p2/1pk4B/p2pPP2/8/bP1K4/P7/8 w - - 2 35,c5a3,-0.24047,-0.36686,0.12639000000000003
514,6r1/p5r1/1p1k1p1p/2pPpP2/P1P3PP/4K1R1/8/6R1 b - - 16 47,6r1/6r1/pp1k1p1p/2pPpP2/P1P3PP/4K1R1/8/6R1 w - - 0 48,a7a6,-0.28871,-0.4151,0.12639
515,r1r1k3/6pp/2NRpp2/p1n5/Pp2P3/1Pp2P1P/2P1K1P1/3R4 b - - 7 28,r1r2k2/6pp/2NRpp2/p1n5/Pp2P3/1Pp2P1P/2P1K1P1/3R4 w - - 8 29,e8f8,-0.48045,-0.60682,0.12637000000000004
516,8/8/3rp2b/5k1p/1p4p1/1P4P1/1NR1K2P/8 b - - 16 54,8/8/4p2b/5k1p/1p1r2p1/1P4P1/1NR1K2P/8 w - - 17 55,d6d4,0.57058,0.44423,0.12634999999999996
517,8/8/1PKp4/4p2k/4R3/8/8/1r6 b - - 1 63,8/8/1PKp4/4p1k1/4R3/8/8/1r6 w - - 2 64,h5g5,-0.31609,-0.44242,0.12633
518,1k1r4/2p2r2/p1p1p1b1/3pB1p1/3P2P1/2P1KP2/PP6/R6R w - - 3 24,1k1r4/2p2r2/p1p1p1b1/3pB1p1/3P2P1/2P1KP2/PP6/6RR b - - 4 24,a1g1,0.74957,0.62333,0.1262399999999999
521,8/R4pk1/6p1/6Pp/7P/1P1nPNK1/1r3P2/8 w - - 1 36,8/1R3pk1/6p1/6Pp/7P/1P1nPNK1/1r3P2/8 b - - 2 36,a7b7,0.64095,0.5148,0.12614999999999998
520,6k1/6B1/6NP/1p5P/1p2b3/bP6/3K4/8 b - - 12 74,6k1/6B1/6NP/1p5P/1p6/bP3b2/3K4/8 w - - 13 75,e4f3,-0.28263,-0.40871,0.12608000000000003
522,8/pp1R1pp1/8/1q2Pk1p/2p2P1P/P5P1/1P1R4/6K1 b - - 2 30,8/pp1R1pp1/4k3/1q2P2p/2p2P1P/P5P1/1P1R4/6K1 w - - 3 31,f5e6,-0.38839,-0.51447,0.12607999999999997
523,8/p5k1/5pp1/8/4Pq2/1P1r1PR1/P4PK1/7Q w - - 8 36,8/p5k1/5pp1/8/4Pq2/1P1r1PR1/P4PK1/Q7 b - - 9 36,h1a1,0.80792,0.6819,0.12602000000000002
524,3r1k2/3P2p1/p2R1p1p/qp1Q4/2p4P/2P5/5PP1/6K1 w - - 8 46,3r1k2/3P2p1/p1R2p1p/qp1Q4/2p4P/2P5/5PP1/6K1 b - - 9 46,d6c6,0.6652,0.53921,0.12599000000000005
525,8/8/p7/2k4p/p3b3/2K5/1P1N3P/8 b - - 5 57,8/8/p7/3k3p/p3b3/2K5/1P1N3P/8 w - - 6 58,c5d5,0.2616,0.13563,0.12597
526,k5r1/p2b4/1p1P4/1P2P1rp/3Q4/5p1P/P4B1K/8 b - - 0 37,1k4r1/p2b4/1p1P4/1P2P1rp/3Q4/5p1P/P4B1K/8 w - - 1 38,a8b8,-0.23693,-0.36284,0.12591
527,8/7p/5rk1/8/3PpB2/2P1P1p1/5bK1/R7 w - - 0 51,8/7p/5rk1/3P4/4pB2/2P1P1p1/5bK1/R7 b - - 0 51,d4d5,0.43379,0.30795,0.12584
529,8/8/4P3/1p1k1P2/1P6/3N2b1/7p/7K b - - 0 58,8/8/3bP3/1p1k1P2/1P6/3N4/7p/7K w - - 1 59,g3d6,-0.36951,-0.49522,0.12571
528,8/3R2P1/8/8/4p1r1/p5p1/P3k1K1/8 w - - 6 60,8/6P1/8/8/3Rp1r1/p5p1/P3k1K1/8 b - - 7 60,d7d4,-0.29846,-0.42392,0.12546000000000002
530,6k1/5pp1/1q2p1p1/Rp1pP1P1/1PpN1P2/4R2P/6K1/8 w - - 1 38,6k1/5pp1/1q2p1p1/Rp1pP1P1/1Pp2P2/4R2P/2N3K1/8 b - - 2 38,d4c2,-0.14249,-0.26779,0.12529999999999997
531,8/p1r1n2p/1p2k3/1P2P1p1/P1P2p2/3KR3/6BP/8 w - - 0 30,8/p1r1n2p/1p2k3/1P2P1p1/P1P1Rp2/3K4/6BP/8 b - - 1 30,e3e4,-0.56933,-0.69461,0.12527999999999995
532,7q/5p1k/1Q4pp/3R4/P6P/5rP1/5P1K/8 b - - 2 47,8/5p1k/1Q4pp/3R4/P6P/2q2rP1/5P1K/8 w - - 3 48,h8c3,-0.46497,-0.59005,0.12507999999999997
533,4Q3/2p2rkp/pp1q2p1/2p5/8/1PP4P/P5P1/4R2K b - - 1 30,4Q3/2p3kp/pp1q2p1/2p5/8/1PP4P/P4rP1/4R2K w - - 2 31,f7f2,0.35711,0.23225,0.12485999999999997
534,4k3/6pp/1n2K3/pP2P3/8/P7/6PP/8 b - - 0 43,4k3/6pp/4K3/pP2P3/2n5/P7/6PP/8 w - - 1 44,b6c4,0.15936,0.03459,0.12476999999999999
535,8/8/8/4kp1p/6bR/8/2K5/8 w - - 1 64,8/8/8/4kp1p/6b1/8/2K5/7R b - - 2 64,h4h1,-0.58399,-0.70866,0.12466999999999995
537,6r1/8/4p3/3k1pN1/1PrPpRbP/R5P1/1K6/8 b - - 2 58,6r1/8/4p3/3k1pN1/1r1PpRbP/R5P1/1K6/8 w - - 0 59,c4b4,0.63666,0.512,0.12465999999999999
536,8/1kP2R2/8/1K6/5P2/8/8/2r5 w - - 7 61,8/1kP2R2/8/1K3P2/8/8/8/2r5 b - - 0 61,f4f5,0.33281,0.20818,0.12462999999999999
539,8/3b4/8/1p1NKP2/6p1/1P2P1k1/8/8 w - - 3 50,8/3b4/5N2/1p2KP2/6p1/1P2P1k1/8/8 b - - 4 50,d5f6,0.69214,0.56755,0.12458999999999998
538,7r/6p1/4p2k/5pRp/5K1P/6P1/5P2/8 b - - 1 58,2r5/6p1/4p2k/5pRp/5K1P/6P1/5P2/8 w - - 2 59,h8c8,0.46353,0.58803,0.12450000000000006
540,4r3/7k/3p1p2/pp1r3P/3N1KP1/P4P2/1P1R4/8 w - - 2 44,4r3/7k/3p1p2/pp1r3P/1P1N1KP1/P4P2/3R4/8 b - - 0 44,b2b4,-0.39158,-0.516,0.12442000000000003
541,8/8/8/p4KP1/2r5/Ppk5/2p5/5Q2 w - - 4 64,8/8/8/p4KP1/2r5/Ppk5/2p5/2Q5 b - - 5 64,f1c1,-0.44782,-0.57217,0.12434999999999996
542,8/1kp5/3p4/2pPp3/P3P2R/1P2r3/2K5/8 w - - 3 47,8/1kp5/3p4/2pPp3/P3P2R/1P2r3/1K6/8 b - - 4 47,c2b2,-0.33327,-0.45756,0.12429000000000001
543,5k2/N4pp1/3n3p/8/b2P2P1/np5P/1R6/4B1K1 b - - 6 39,5k2/N4pp1/3n3p/8/b1nP2P1/1p5P/1R6/4B1K1 w - - 7 40,a3c4,0.48372,0.35951,0.12420999999999999
544,8/5p1p/8/5R2/8/4r1P1/3KpnkP/4R3 b - - 13 75,8/4rp1p/8/5R2/8/6P1/3KpnkP/4R3 w - - 14 76,e3e7,-0.45294,-0.57708,0.12414000000000003
545,6k1/1R6/8/6K1/1P2pP2/8/8/4r3 w - - 7 48,6k1/1R6/8/5PK1/1P2p3/8/8/4r3 b - - 0 48,f4f5,0.56655,0.44243,0.12412000000000001
546,8/3b4/8/2P4P/p2p1k2/P3p3/5K2/3B4 w - - 0 49,8/3b4/8/2P4P/p2p1k2/P3p3/8/3B1K2 b - - 1 49,f2f1,-0.62528,-0.74937,0.12409000000000003
547,3r2k1/pp4pp/2b1R3/2p1Bp2/2P5/6P1/PPB2P1P/2b3K1 w - - 3 27,3r2k1/pp4pp/2bR4/2p1Bp2/2P5/6P1/PPB2P1P/2b3K1 b - - 4 27,e6d6,-0.01896,-0.143,0.12403999999999998
548,2r5/p5kp/6n1/3NR3/2p1P3/2P5/Pr3P2/4K1R1 w - - 0 45,2r5/p5kp/6n1/3NR3/2p1P3/2P3R1/Pr3P2/4K3 b - - 1 45,g1g3,0.36875,0.49246,0.12370999999999999
549,8/3Q4/2P5/5K1q/1k1P4/8/8/8 w - - 11 120,8/3Q4/2P1K3/7q/1k1P4/8/8/8 b - - 12 120,f5e6,0.60397,0.48031,0.12365999999999999
550,8/5pk1/4p3/4P3/p1K1NpP1/8/8/8 b - - 3 47,8/5pk1/4p3/4P3/p1K1N1P1/5p2/8/8 w - - 0 48,f4f3,-0.60009,-0.72366,0.12356999999999996
551,6k1/1p1n2p1/7p/P2r3P/1p1pK1P1/1PrR4/8/2BR4 b - - 17 60,6k1/1p4p1/5n1p/P2r3P/1p1pK1P1/1PrR4/8/2BR4 w - - 18 61,d7f6,0.54831,0.42493,0.12337999999999999
552,2bk4/1p4pp/p1p2p2/2N5/PPn1BP2/6P1/4PK1P/8 b - - 1 32,2bk4/1p4pp/p1p5/2N2p2/PPn1BP2/6P1/4PK1P/8 w - - 0 33,f6f5,-0.30812,-0.18476,0.12336
553,7k/p1RR2p1/1p5p/6r1/2P1p3/6P1/r3PK1P/8 b - - 3 30,7k/2RR2p1/1p5p/p5r1/2P1p3/6P1/r3PK1P/8 w - - 0 31,a7a5,-0.0235,-0.14686,0.12336
554,8/3n1pr1/3k4/pp1P1R1P/6P1/r1P2P2/5K2/2R5 b - - 0 42,8/3n1pr1/3k4/1p1P1R1P/p5P1/r1P2P2/5K2/2R5 w - - 0 43,a5a4,0.63754,0.51434,0.12319999999999998
555,2n2r2/2p2p2/2k3p1/4p1Pp/PRp1P3/2P1K1P1/8/3B4 w - - 0 39,1Rn2r2/2p2p2/2k3p1/4p1Pp/P1p1P3/2P1K1P1/8/3B4 b - - 1 39,b4b8,0.22677,0.10358,0.12319
556,8/2Np4/2b5/2K5/1P3k2/8/7P/8 w - - 0 47,8/3p4/2b1N3/2K5/1P3k2/8/7P/8 b - - 1 47,c7e6,0.5384,0.66125,0.12285000000000001
558,3r4/8/ppp1k1p1/3nP2p/P3KP1P/3R4/3B2P1/8 w - - 0 34,3r4/8/ppp1k1p1/3nP2p/P3KPPP/3R4/3B4/8 b - - 0 34,g2g4,0.04854,0.17122,0.12268000000000001
557,8/8/pp6/2pQ4/P5K1/1P6/3kp3/8 b - - 3 67,8/8/pp6/2pQ4/P5K1/1P6/4p3/2k5 w - - 4 68,d2c1,-0.61487,-0.73749,0.12261999999999995
559,8/3Nk3/1p2pp2/bB3p2/p2P3p/4KP2/1P4PP/3b4 w - - 12 49,8/3Nk3/1p2pp2/bB3p2/p2P1P1p/4K3/1P4PP/3b4 b - - 0 49,f3f4,-0.50753,-0.63009,0.12256
560,8/5p1p/1p4r1/pk1p1p2/3P1P2/2R3P1/P2K3P/8 b - - 4 35,8/5p1p/1p4r1/1k1p1p2/p2P1P2/2R3P1/P2K3P/8 w - - 0 36,a5a4,0.81766,0.69516,0.12250000000000005
561,8/8/2p1R3/2r3pB/b2k4/8/5K2/8 w - - 1 64,8/8/2p1R3/2r3p1/b2k4/5B2/5K2/8 b - - 2 64,h5f3,-0.60099,-0.72349,0.12249999999999994
562,8/R3B1pk/1p1P2rp/3r4/4p3/6P1/5P1P/6K1 b - - 1 46,8/R3B1pk/1p1P2rp/3r4/8/4p1P1/5P1P/6K1 w - - 0 47,e4e3,0.24274,0.12026,0.12248
563,8/1b4kp/1p4p1/nP2r3/2p3B1/2PpP3/R4K1P/1R6 b - - 1 33,8/1b4k1/1p4p1/nP2r2p/2p3B1/2PpP3/R4K1P/1R6 w - - 0 34,h7h5,0.47551,0.35304,0.12246999999999997
564,2r3k1/8/1P4p1/6Pp/1KPNr2P/5p2/R7/8 w - - 1 47,2r3k1/8/1P4p1/6Pp/2PNr2P/2K2p2/R7/8 b - - 2 47,b4c3,-0.10174,-0.2242,0.12246000000000001
565,8/p1r3k1/6n1/3R1p1p/2B1p3/1P2P3/P4PKP/8 w - - 0 34,8/p1r3k1/6n1/3R1p1p/2B1p3/1P2PP2/P5KP/8 b - - 0 34,f2f3,0.66244,0.54,0.12244
566,3b4/5p2/1p2b1k1/2pNP1p1/4P3/rP2P3/6P1/1R2B1K1 w - - 0 32,3b4/5p2/1p2b1k1/2pNP1p1/1P2P3/r3P3/6P1/1R2B1K1 b - - 0 32,b3b4,-0.07761,-0.2,0.12239000000000001
567,5b2/2p5/N2k4/4p1pp/4Pp2/1N1K1P1P/PP4n1/8 w - - 0 38,5b2/2p5/N2k4/4p1pp/4Pp2/3K1P1P/PP1N2n1/8 b - - 1 38,b3d2,0.26151,0.13916,0.12235000000000001
568,3r4/7R/p2rp1k1/1pNb2p1/1P1P4/P2R2P1/5P2/6K1 w - - 1 49,3r4/2R5/p2rp1k1/1pNb2p1/1P1P4/P2R2P1/5P2/6K1 b - - 2 49,h7c7,0.09075,-0.03152,0.12226999999999999
569,2b5/pp5p/5k2/1PP5/P3pp2/8/1r2BP1P/2R1K3 b - - 1 34,2b5/pp5p/8/1PP1k3/P3pp2/8/1r2BP1P/2R1K3 w - - 2 35,f6e5,0.53621,0.41402,0.12218999999999997
570,2R5/1p3ppk/5n1p/8/3Pp3/4P3/1r1N1PPP/4K3 b - - 4 32,2R5/1p3ppk/7p/8/3Pp1n1/4P3/1r1N1PPP/4K3 w - - 5 33,f6g4,-0.30357,-0.42575,0.12218000000000001
571,8/p7/r4k2/2pB1Ppp/b1P1P2P/8/R7/6K1 b - - 0 35,8/p7/r4k2/2pB1P1p/b1P1P1pP/8/R7/6K1 w - - 0 36,g5g4,-0.47943,-0.60153,0.12209999999999999
572,8/3n4/4k3/1p6/4P1p1/4K3/6PP/4B3 w - - 0 50,8/3n4/4k3/1p6/4P1p1/2B1K3/6PP/8 b - - 1 50,e1c3,0.48764,0.36569,0.12195
573,5k2/2pn1p2/pp1p1r2/2r4p/3N1P2/1P4PP/P4PK1/2RR4 w - - 4 29,5k2/2pn1p2/pp1p1r2/2r4p/3N1P2/1P4PP/P1R2PK1/3R4 b - - 5 29,c1c2,0.42184,0.29994,0.12190000000000001
574,8/p1p5/2bp2r1/2p2kN1/2P2P2/1P2R1P1/P4K2/8 b - - 4 41,8/p1p3r1/2bp4/2p2kN1/2P2P2/1P2R1P1/P4K2/8 w - - 5 42,g6g7,-0.55526,-0.67702,0.12175999999999998
576,8/3k1b2/rpp2p2/5P2/1KPP2Pp/7P/p7/R2B4 b - - 1 38,8/5b2/rppk1p2/5P2/1KPP2Pp/7P/p7/R2B4 w - - 2 39,d7d6,0.48746,0.36584,0.12162
575,6k1/1N4bp/6p1/2N2p2/8/1p2nPP1/1P1r3P/4R2K b - - 5 27,6k1/1N4bp/6p1/2N2p2/8/1p2nPP1/1r5P/4R2K w - - 0 28,d2b2,0.29664,0.17506,0.12158000000000002
578,3r2k1/5p1p/6p1/pp1P4/4nP2/PB6/1P3P1P/2R3K1 w - - 0 28,3r2k1/5p1p/6p1/pp1P4/4nP2/PB6/1P3PKP/2R5 b - - 1 28,g1g2,0.30589,0.18436,0.12153
577,8/8/8/1P6/B2P1kp1/P1p4p/8/6K1 b - - 1 69,8/8/8/1P6/B2P2p1/P1p2k1p/8/6K1 w - - 2 70,f4f3,-0.15349,-0.27497,0.12148
579,8/1p3p2/2p1p1p1/p3P1K1/P1k2P1P/2P5/1P6/8 b - - 6 44,8/5p2/2p1p1p1/pp2P1K1/P1k2P1P/2P5/1P6/8 w - - 0 45,b7b5,-0.53212,-0.65356,0.12143999999999999
580,5k2/p5pp/r7/2pB2p1/b1P5/6P1/4PP1P/R5K1 w - - 4 30,5k2/p5pp/r7/2pB2p1/b1P5/R5P1/4PP1P/6K1 b - - 5 30,a1a3,0.54031,0.41887,0.12143999999999994
581,1kr5/6R1/p2K4/1p1P4/P1p5/2P5/8/8 w - - 0 63,1kr5/6R1/p3K3/1p1P4/P1p5/2P5/8/8 b - - 1 63,d6e6,0.35625,0.23487,0.12138000000000002
582,2k1r3/2p5/pp4np/6p1/2PBpp2/PP5P/2P2PP1/2KR4 w - - 1 27,2k1r3/2p3B1/pp4np/6p1/2P1pp2/PP5P/2P2PP1/2KR4 b - - 2 27,d4g7,-0.46896,-0.59028,0.12132000000000004
583,8/1pkr1p1p/5Kp1/2p1PP2/6P1/P7/1R6/8 b - - 0 35,3k4/1p1r1p1p/5Kp1/2p1PP2/6P1/P7/1R6/8 w - - 1 36,c7d8,-0.48997,-0.61128,0.12131000000000003
584,8/3k1b2/rpp2p2/p4P2/2PP2Pp/3K1B1P/8/1R6 w - - 4 35,8/3k1b2/rpp2p2/p1P2P2/3P2Pp/3K1B1P/8/1R6 b - - 0 35,c4c5,-0.23518,-0.35646,0.12128
585,8/p6k/1p1p2pB/3Qp2p/4P3/5KP1/PP5q/8 b - - 1 32,8/p6k/1p1p2pB/3Qp2p/4P3/5KP1/PP6/7q w - - 2 33,h2h1,0.45088,0.32965,0.12123
586,8/3k1p1p/p2b1p2/1p2pP2/1P2P3/P2NK3/6PP/8 b - - 0 31,8/3k1p1p/3b1p2/pp2pP2/1P2P3/P2NK3/6PP/8 w - - 0 32,a6a5,-0.31951,-0.44065,0.12113999999999997
587,3n4/1p6/8/2PK2kP/6P1/4p3/4B3/8 w - - 1 61,3n4/1p6/8/2P1K1kP/6P1/4p3/4B3/8 b - - 2 61,d5e5,0.51379,0.39267,0.12111999999999995
588,8/4k2p/R5p1/4pp2/8/5PK1/3r2P1/1B6 b - - 1 51,8/4k2p/R2r2p1/4pp2/8/5PK1/6P1/1B6 w - - 2 52,d2d6,-0.4491,-0.57016,0.12106
589,6k1/6pp/1prP1p2/8/3K4/8/p4PPP/4R3 w - - 2 40,6k1/6pp/1prP1p2/3K4/8/8/p4PPP/4R3 b - - 3 40,d4d5,-0.48507,-0.36405,0.12102000000000002
590,2k1r3/2p2rpp/pp3p2/2p2PP1/2n1PB1P/2P2K2/P1P1R3/3R4 w - - 3 27,2k1r3/2p2rpp/pp3p2/2p2PP1/2n1PB1P/2P2K2/P1P1R3/4R3 b - - 4 27,d1e1,0.33986,0.21886,0.121
591,8/8/2kb3p/p5p1/1p1K2P1/1P1N1P2/P7/8 b - - 6 43,8/2b5/2k4p/p5p1/1p1K2P1/1P1N1P2/P7/8 w - - 7 44,d6c7,-0.49907,-0.62006,0.12098999999999993
593,3r1k2/3P2p1/p2R1p1p/qp1Q4/2p4P/2P5/5PP1/6K1 w - - 0 42,3r1k2/3P2p1/p1R2p1p/qp1Q4/2p4P/2P5/5PP1/6K1 b - - 1 42,d6c6,0.6598,0.53891,0.12089000000000005
